,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
134,1.8400000000000012,-2.917859622037178,-4.608361585224781,-1.9640444428698822,-2.069957072630487,-1.763241315492474,-1.6485183413184037,-1.9909728908579882
135,1.8500000000000012,-2.955992729197132,-4.683954972759592,-1.9876509263573,-2.089154146989471,-1.7795938645834206,-1.667374901240155,-2.010011282265887
136,1.8600000000000012,-2.9941776710636994,-4.759358061916234,-2.011342059852609,-2.108377413647513,-1.7959687249311835,-1.6863077973531142,-2.0290826034021574
137,1.8700000000000012,-3.032407717553449,-4.834542991972506,-2.0351153846731984,-2.1276256833305527,-1.8123648834823112,-1.7053155696270659,-2.048185609788292
138,1.8800000000000012,-3.0706762301774,-4.909483011936724,-2.0589684393204806,-2.1468977790315176,-1.828781337632678,-1.7243967506674351,-2.0673190669249206
139,1.8900000000000012,-3.108976667179462,-4.984152508999942,-2.0828987609120473,-2.166192536287935,-1.8452170954639644,-1.743549866400342,-2.0864817506430837
140,1.9000000000000012,-3.1473025884130865,-5.0585270318757845,-2.106903886599008,-2.1855088034467816,-1.8616711759692604,-1.7627734367564272,-2.1056724474432795
141,1.9100000000000013,-3.1856476599520787,-5.132583309135662,-2.1309813549669934,-2.204845441916626,-1.8781426092678473,-1.7820659763528452,-2.124889954822246
142,1.9200000000000013,-3.2240056584325476,-5.206299262674519,-2.1551287074193257,-2.22420132640712,-1.8946304368092015,-1.8014259951728082,-2.1441330815874466
143,1.9300000000000013,-3.262370475123737,-5.279654016466894,-2.179343489540941,-2.2435753451559064,-1.911133711566284,-1.8208519992420704,-2.163400648159219
144,1.9400000000000013,-3.3007361197263467,-5.3526279007949995,-2.2036232524416697,-2.262966400143044,-1.9276514982181865,-1.8403424913017845,-2.1826914868606035
145,1.9500000000000013,-3.339096723897817,-5.425202452149515,-2.227965554077566,-2.2823734072930297,-1.944182873322225,-1.8598959714771226,-2.202004442194846
146,1.9600000000000013,-3.3774465445047652,-5.497360409020087,-2.2523679605490083,-2.301795296664537,-1.9607269254755615,-1.87951093794112,-2.221338371110593
147,1.9700000000000013,-3.4157799666035875,-5.569085703805984,-2.276828047374381,-2.321231012627989,-1.9772827554664634,-1.8991858875731789,-2.2406921432548246
148,1.9800000000000013,-3.4540915061509443,-5.640363451088001,-2.3013434007381774,-2.3406795140310943,-1.9938494764153138,-1.9189193166116811,-2.2600646412135594
149,1.9900000000000013,-3.492375812446553,-5.7111799325109,-2.325911618712443,-2.3601397743524815,-2.01042621390548,-1.9387097213002087,-2.2794547607404088
150,2.0000000000000013,-3.5306276703113473,-5.781522578531148,-2.3505303124505446,-2.3796107818435903,-2.02701210610418,-1.9585555985268364,-2.2988614109730223
151,2.0100000000000016,-3.568842002004742,-5.851379947287972,-2.375197107352299,-2.3990915396589716,-2.043606303873476,-1.9784554464560196,-2.318283514637547
152,2.0200000000000014,-3.607013868885278,-5.920741700856649,-2.399909644199562,-2.4185810659751614,-2.060207970871533,-1.9984077651525822,-2.33772000824115
153,2.030000000000001,-3.6451384728194896,-5.989598579141887,-2.4246655802614616,-2.438078394098311,-2.076816283644301,-2.0184110571973646,-2.357169842252754
154,2.0400000000000014,-3.6832111573443584,-6.05794237166614,-2.4494625903684932,-2.4575825725607436,-2.0934304317077665,-2.038463828294061,-2.3766319812720686
155,2.0500000000000016,-3.721227408589154,-6.125765887502971,-2.4742983679547805,-2.4770926652066376,-2.1100496176209353,-2.0585645878668304,-2.396105404187042
